,part_num,name,part_cat_id,in_ldraw
13810,55237f,Minifig Bionicle Mini Weapon (Toa Hewkii in 8894),27,FALSE
13811,55237g,Minifig Bionicle Mini Weapon (Piraka Zaktan in 8894),27,FALSE
13812,55237h,Minifig Bionicle Mini Weapon (Piraka Avak in 8894),27,FALSE
13813,55237i,Bionicle Mini Weapon (Piraka Thok in 8894),41,FALSE
13814,55237j,Minifig Bionicle Mini Weapon (Piraka Reidak in 8894),27,FALSE
13815,55237k,Minifig Bionicle Mini Weapon (Piraka Hakann in 8894),27,FALSE
13816,55237l,Minifig Bionicle Mini Weapon (Piraka Vezok in 8894),27,FALSE
13817,55238,Bionicle Mask Large Vezok (Piraka Vezok Style),41,FALSE
13818,55240,Minifig Head Modified Bionicle Piraka Thok [Plain],24,FALSE
13819,55240pr0001,Minifig Head Modified Bionicle Piraka Thok,13,FALSE
13820,5529-2,"5529 LEGO Basic Bricks, Limited Edition",24,FALSE
13827,55303,Bionicle Mask from Canister Lid (Piraka Avak) - Set 8904,41,FALSE
13828,55304,Bionicle Mask from Canister Lid (Piraka Zaktan) - Set 8903,41,FALSE
13829,55305,Bionicle Mask from Canister Lid (Piraka Vezok) - Set 8902,41,FALSE
13830,55306,Bionicle Mask from Canister Lid (Piraka Hakann) - Set 8901,41,FALSE
13831,55307,Bionicle Mask from Canister Lid (Piraka Reidak) - Set 8900,41,FALSE
13832,55343,"PISTOL 2x4x4,5, DEC.",24,FALSE
13833,5540stk01,Sticker for Set 5540 - (197915),17,FALSE
13834,5541stk01,Sticker for Set 5541 - (170155),17,FALSE
13835,55436,"CRANE LEVER, ASS.",4,FALSE
13836,55455c01,"Electric, Train 9V RC Train Base 6 x 30 with IR Receivers and Battery Compartment, Complete Assembly",45,FALSE
13837,554stk01,Sticker for Set 554 - (190375),17,FALSE
13840,55629,Cloth Sail 26 x 22 Jabba's Sail Barge with Brown Line Print,38,FALSE
13842,55705,Minifig Mask for Catwoman,27,FALSE
13843,55706,Dragon Wing 8 x 10,28,FALSE
13844,55706pat0001,"Dragon Wing 8 x 10, Green and Yellow Trailing Edge",28,FALSE
13845,55706pat0002,"Dragon Wing 8 x 10, Marbled White Pattern",28,FALSE
13846,55706pat0003,"Dragon Wing 8 x 10, Glow In Dark Opaque Trailing Edge",28,FALSE
13849,5573-2,5573 LEGO Build & Play (Red Tub),24,FALSE
13851,55768,Train Front 6 x 14 x 7 2/3,36,FALSE
13855,5580stk01,Sticker for Set 5580 - (197925),17,FALSE
13857,5581stk01,Sticker for Set 5581 - (821437),17,FALSE
13858,55823c01,Bionicle Weapon Inika Light-up Laser Drill (8729),41,FALSE
13859,55824,Bionicle Weapon Inika Light-up Energized Flame Sword (8727),41,FALSE
13860,55825,Bionicle Weapon Inika Light-up Laser Harpoon (8728),41,FALSE
13861,55827c01,Bionicle Weapon Inika Light-up Laser Axe,41,FALSE
13862,55882,BRICK 2X4X2 DEC TOOLS,24,FALSE
13863,55886,Duplo Quad Bike Top 4 x 8 x 2 (Scrambler),4,FALSE
13864,55886pr0001c01,Scrambler Top 4X8X2 Deco,4,FALSE
13865,55886pr0002,Duplo Quad Bike Top 4 x 8 x 2 - Black Handlebars and 'ZOO' and Safari Stripe Print,4,FALSE
13866,55886pr0003,Duplo Quad Bike Top 4 x 8 x 2 - Black Handlebars and Yellow Headlights print,4,FALSE
13867,5590stk01,Sticker for Set 5590 - (193445),17,FALSE
13868,5591stk01,Sticker for Set 5591 - (168335),17,FALSE
13877,5600cdb01,"Paper, Cardboard RC Racer Ramp for Set 5600",17,FALSE
